feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,target
10,659.15,17.88139927923235,43.84646533118601,21.295752321360094,20.43400342901402,95.72460655044793,61.52524804900032,3.0402465223919544,61.57677108120533,41.216976259376096,10,10,138.04989814025475,463872.76492892206
2,521.57,19.784444618639643,68.04265058771169,23.847216285890724,23.817558842740933,59.81019621557259,27.144525553878925,-8.042869641662708,68.04306786999254,32.3325341306446,8,18,90.54887958910969,297051.7084999696
0,659.9,14.557440521132794,35.37540796561905,16.64318228044884,23.338933005101524,79.18614364624871,105.05247983750701,9.531213635701627,50.302999761324386,65.76654283111387,7,11,76.67852094299082,458659.24818361097
2,696.35,20.942070860819392,72.58069770240932,19.59156816422904,18.746190365348966,98.27588759482005,62.566283809407565,9.714806503706033,59.642019285211575,36.93279451987169,7,3,87.269792279095,514336.444530212
7,17.39,23.37998171079914,63.01629170896006,21.865007107792948,15.688633202639233,60.8829914783763,128.45439540548674,-8.443651355861656,57.47784884522459,58.2404304422622,7,0,57.835459015982764,2123.581111482996
0,146.3,22.50820348570534,88.42931183822034,14.70255901263794,24.410168842203362,72.80764154442276,99.94315920045916,2.6719920598834137,53.939388851153396,85.94875669341202,4,2,56.843503738972935,25213.510002709238
7,24.5,20.68106222613067,62.84550443106834,31.702417677171955,19.67036463080243,55.68310626375415,56.14686852066893,-3.0324900185040033,44.11279694003679,29.582889455126235,10,2,85.91292489529748,4093.4664586022946
8,372.81,19.907084054421937,78.67728132666421,10.71474691892327,21.35585619548129,57.17678957662514,60.62640560781237,-1.2006221542727722,60.850128102369254,64.08075320204986,8,1,104.66134016426948,148171.07325228344
2,708.65,19.49216135348528,47.64489604438832,16.676937953635534,23.399379303657312,71.32411022117037,51.823216842764424,5.169771060335943,44.18917384195663,54.6607737520191,9,14,81.1548113228245,526202.4141198782
7,385.63,21.122892367858007,44.50528354050828,36.82158435226053,22.91903766271097,67.72487610167984,107.85438277500917,-3.4236138480087432,64.46830678384329,78.05197590704928,0,5,29.40821761268377,177406.29400479258
4,183.9,18.29928440137632,62.275658524065214,22.785465356705267,18.480340141294334,86.9394583919992,131.9913660874477,-7.258490041877978,59.85041264672185,7.604792577685506,3,17,48.851155575579845,41347.047751069455
4,353.14,21.06505941536109,44.71521745790332,17.586081696634395,17.815296391112447,62.542438666661035,90.70433237686147,-9.288325193601548,61.559375426930515,57.71284088476349,7,0,75.79117645402377,136456.02185450573
7,624.73,16.53178509387473,81.02214540225516,37.590478622096306,24.915445691355508,78.64158034704849,150.952057629141,-10.200822224395896,61.671186096832955,48.80771567911975,8,12,85.02547770480676,437280.2530560041
6,97.7,18.04331798804419,94.1354037336669,37.97403651959403,25.28912352885995,92.37490871216148,73.6835760949463,-0.15778816854773908,57.94863492966213,24.009949878457274,9,17,44.64286034978866,17437.41244632248
2,413.61,19.339466731459716,31.82504408959839,37.8881040176267,26.494291540011137,69.65181156582918,146.8083510349117,-2.578602160512268,53.072626006026766,37.717699617034384,2,1,65.59855496554586,203047.5662117284
3,585.5,19.009352073739205,70.9007749226654,35.11852208221093,20.615442497692705,62.350192464718354,152.30311684149245,-5.297983008977257,60.49177231473019,43.06562020993649,8,6,77.75416849195462,385108.2554678295
10,893.87,19.61771830953923,78.19251722988666,35.21539543622418,20.600493735118018,65.89600014928818,154.33787060458414,-1.760953212434429,59.642246484392835,22.420813170647723,7,6,54.82849989160508,863014.8243768972
8,137.44,22.29621190177279,61.952752841439974,24.50482230774617,24.185926713223022,99.02660506989876,81.72958669979731,1.7324959913008187,55.269208301016235,3.6222656948459604,5,11,125.2276390288859,26217.78793935684
9,759.58,15.699272230875172,56.07619934135225,11.084869458880256,25.592183501666494,70.79495126194394,135.22350363476377,7.557330548309797,60.330004581783705,30.89928633197792,10,14,156.64423365283497,594635.7703977582
1,441.67,15.305540236847524,94.4335949131671,19.461327853729212,19.13168181045906,56.572522141243184,55.24151387030257,-6.637119534942247,68.16758089816456,79.13161409040747,6,19,57.2618616928865,214296.44791934048
1,91.86,16.51671959812965,48.67084677398514,13.637259023207916,17.182809817457546,97.73394179906867,125.34882852919124,5.878918879132104,54.43493181971444,65.91100888588801,3,6,132.03270862763716,11278.278802081684
9,215.22,19.40007667508059,44.37757072802523,36.90337922596755,21.849628786441468,93.57213185285863,145.34586119604322,3.271743934785453,62.55060783725458,85.50114246760036,9,17,51.45688798998181,63762.985986622196
10,140.84,20.916359320370756,48.08066792567604,40.642713634315946,25.028651855334747,53.535165896230765,83.59670984906217,2.5325979551996776,56.34453940274905,26.58542342948092,8,11,91.52668124052202,31327.416160282886
2,93.61,22.447095103530003,64.12930367887729,25.444167874839245,23.013336310754593,63.34086749863978,106.81450808841771,-5.710028670585297,60.9605171580718,86.42226058422413,4,9,70.96630076167337,14183.031166596144
10,702.73,24.672379815316194,36.53380655537709,36.375519223949574,19.726859547139604,60.17968606166259,53.86015740702152,9.904822941463015,52.30238220711967,74.15318391221322,8,12,139.0009097315397,544789.119350171
2,566.6,16.15312142781265,93.99447793168724,22.787100870693333,18.117354837599645,56.69904204218778,72.44562705338687,7.172987978242074,59.40285348063203,34.25327770905988,1,13,73.9632590170735,346546.6978696695
7,384.8,24.53737029432713,100.65772719311255,21.86282177159513,23.93426686690453,68.1783011513087,99.83283086500332,2.112152628005415,54.864171269715655,81.81849806754674,5,12,59.57847884462357,165542.71291184603
10,755.91,16.286486691292623,85.78315802703096,22.493403741445107,23.26892988353922,59.876163901003515,144.81737795025677,-3.2487414401563863,53.63330968373884,57.00089188520036,0,10,140.30646357728892,606420.9059497236
7,742.4,20.820240958436145,81.18306471959367,43.35735882092861,19.246809100739135,94.55306022426764,113.55556876434618,-1.8566953122002932,53.24811175652309,28.527743658001107,6,1,97.0356348824985,617549.9354916468
6,298.86,18.552890095939375,81.25928023950614,44.251720703350806,19.405696603159097,57.69463895889694,65.13023513865731,3.866909235344056,65.43156434270647,67.71157709702779,5,0,124.30581802479726,114698.30344200484
10,976.77,20.402074091408377,99.81967534398565,9.689630032879894,19.9960531740259,74.35705784945075,67.18587803979506,-8.616951939642682,46.510257022182344,88.57418757104665,6,20,36.26548219263602,974425.1599581691
5,846.43,23.804804638613984,87.49433556468769,18.052983138113607,25.469494610539098,89.31722226949661,48.80655971725698,-2.2408403342213554,47.432672861365184,13.491653880223485,4,0,61.07012823461695,748580.8788440161
4,530.21,15.181434638358125,92.76189360673222,22.64587264661676,22.729951541449292,69.19247711216676,153.93421960060599,-3.5358185636680552,43.667512139954404,50.47663362856113,7,11,97.87170757992239,305325.1165279807
2,844.62,14.943703646956822,91.42454006228209,33.01290115901813,20.45783385260852,61.43272216896119,86.18163217891276,4.982779235037445,50.723511666925255,54.685954500981495,3,20,116.12395802996906,771445.0538500007
5,674.21,14.95805527170051,44.286264554882145,31.879199324034833,17.43722817862375,88.0933410947196,58.25392987758594,11.435438025627342,61.37796626273275,69.45629815342991,5,7,35.92358172646526,498822.88196971046
8,540.56,23.774660667903788,89.34701581642477,8.24621393761504,23.67279231044227,78.53937553325046,81.85950123682255,10.572788798537486,60.491211869438196,23.20851257129372,3,3,62.470679667376515,302111.52286709176
1,962.98,22.815854551368496,98.06147410961023,19.388570403036272,18.550865955876034,82.39951281252564,156.5219347247344,4.267706451461971,53.57624984243174,74.71133180428471,2,16,27.64971527547017,966190.5551888924
6,777.1,22.105235622972636,42.73683679622161,32.96481488038406,25.772696480005795,63.355178598192296,71.8223941270193,-5.9713412218903095,48.99240556304557,65.10465681557432,6,5,120.64639371890831,656522.8885407133
6,26.47,19.356966604848708,47.486719264505794,15.418916895252876,21.934168597732032,87.67820668869496,150.78422731593056,-0.8181868911803923,65.66239126107418,35.532765961898654,8,10,128.60592919646595,2927.859295289995
10,965.41,16.134242358345304,81.97367910280552,35.831063454091556,26.046494394972722,87.88092273371049,34.58390891535249,4.148350542231287,63.28506152950892,87.61188278640486,8,17,114.64080678796176,1002380.7578451018
9,981.16,23.738643043208263,72.81159993704792,19.564453807236436,24.07342934476436,91.13883897819795,132.461162949565,-0.8351547389145981,60.502873102251755,7.225266770649954,6,10,128.11639782940924,1002637.2748142184
0,742.85,18.358300094600985,44.77562510207839,32.49061251876362,21.6071320635812,77.29790147889555,98.07014341561633,5.657206163434421,56.030168099005294,62.91582766638377,3,18,36.56083500118864,602681.0333211457
3,929.21,22.81339025172048,89.89937601219381,29.537491752695065,26.14747596399704,74.545744122692,113.69955664641061,-0.07968253803375265,47.9663099974323,68.44057737720264,9,4,59.03399945779781,918902.1480391943
2,619.45,18.60203891663128,91.3834276564572,38.62960217894133,23.275822189272773,57.51748185863549,112.83088348343261,-8.821206255617625,48.703725938161135,36.96400307277975,3,9,58.44760759657687,433127.52992815454
2,800.31,22.852099233011145,80.12239968004263,17.21973550163091,23.248466768080213,65.17438625279723,41.08856920637501,-0.12347741976091216,60.25008693405155,3.736422538759734,5,3,99.3279150146046,669352.0297710502
1,186.92,21.5839743042719,72.20458066189157,17.76855055541607,24.657978025442812,95.71637933603077,53.19588584673974,9.089428686409663,54.11508913888725,23.8020793169133,10,1,42.82046814231441,41880.402445050546
1,636.59,19.74555675546802,86.45798768934407,24.613335739671697,27.06609532499316,66.53145417259068,32.613333923626385,1.5113887530948222,58.792708719542766,85.02253429768486,4,12,34.62015830277548,436896.74626160087
9,169.23,25.11762951844415,55.97965436997039,35.79919054484576,23.909368132840434,96.57305978765956,122.51905272544752,9.793080070668045,54.97746201161934,9.140147570567539,8,8,95.34744869942156,40828.23046951645
4,520.95,15.892431669505603,51.31956665049315,32.490544368114534,18.647040571964947,81.74946112879768,70.92559927659033,-8.72954232887261,47.42052697831457,85.95748460031355,10,2,33.09290942940066,305779.9972469599
9,717.8,18.875894069032437,52.13846199651064,44.955995588317556,19.823116396049343,94.3491275603087,105.98000047957086,-9.33253692373374,45.171803643829755,40.96756111492666,6,19,40.6133680149875,581496.8807929086
8,28.94,24.78914045837342,84.52272176525808,25.942808425086742,18.4065159716944,83.93614455845905,138.49726037640391,4.06488170605657,54.309512733937545,42.03000149216553,2,12,55.06397703337033,1879.7497611988083
5,630.68,18.831579932119475,89.92765053838173,41.756230135209435,22.87765188355838,65.25940852111277,154.06551143561842,2.5477468328283255,65.01131474784478,27.196499714261734,9,10,150.7980823599326,450591.51641245023
2,87.87,20.278474703735185,37.46258358686837,45.585583467160895,17.46743526157416,81.5820898686119,99.66902665203024,-2.4397365630189167,64.62167258507809,53.26350723031715,9,8,99.75239999963638,15734.738309358452
3,957.55,21.363120892655658,85.4508391329808,30.454322851184536,22.471079477132673,90.15375411874578,53.60974101683726,-2.7045614978603485,56.25549152103296,64.11615105881793,6,0,87.19037262387808,977695.6019116703
7,868.47,18.428902605750636,91.80865890059614,40.13808401874868,23.12017276177747,90.5402809012144,91.37150795367576,11.024937355029198,53.52987496842766,39.46450106488978,7,3,89.16428091949774,825513.3180242475
10,54.36,17.729461213971888,69.76524881187096,28.08641733421448,21.4916010478734,97.92430441714559,75.80619617029389,-6.766231649784852,63.573762270477566,27.8238784053225,2,19,73.72267576920618,5930.250744009676
4,525.74,16.073524949136512,59.47394371699994,24.39665782234635,26.519083103740304,70.39457142066782,123.69751947757574,-6.162664527815357,64.43816075721445,46.670807732555176,9,19,152.34491441822425,304123.45851686405
5,149.33,17.61391300234378,92.9291083483299,18.720025978594773,19.23945798461034,59.58920764674512,52.315015632530056,-6.3406069578057105,45.059686336174394,29.758587427012763,6,14,116.19173601523883,26555.593222133597
2,823.73,16.436541044223535,35.747423495253095,30.531480168706732,20.048887281252668,95.21036275706216,116.51448435337801,-7.80559582394946,56.40330373659986,74.48041034745377,1,9,65.63179425661791,729860.5505911949
10,584.53,15.683622174247946,58.20073306547517,44.881913808659625,22.702257865379718,86.93615022536967,101.96242563320197,2.3171845291737707,67.96209513246116,4.586137016565614,5,6,88.49900933279065,396079.4671387324
1,463.6,18.13539268082748,87.60455971620043,43.23612416082947,22.028195047553453,85.0368577228245,54.213055698328986,4.895415136405753,66.93143690106157,44.10117433625456,4,10,31.495083495720287,255980.15612571398
0,397.82,17.070382673258727,37.24965972987827,10.227224828997329,19.10341617585728,87.97034227968838,74.28299781601343,3.9544777611468316,52.551524924958045,54.32433867806084,1,8,140.97490273531926,166946.8625199407
5,851.37,16.10137876613113,61.09136807844705,16.195369612041485,20.99179931298798,74.13111210472567,74.97580770732677,0.4502236563645653,52.375846939580484,29.615983338123335,3,6,121.982236899104,751875.1545605076
9,691.32,25.66713789923492,59.42621224106421,11.143229921059318,19.127941275339747,81.1491476521432,47.94505828806885,1.9848881743771156,62.63817482314734,86.37362916453104,1,10,123.83097038751852,493848.2018875793
6,721.28,23.94912204223899,85.9026321675761,38.95936812534728,23.584654571694923,83.09527686411559,42.21348957362749,-5.230033926120389,45.19220285218858,12.331427212367421,7,4,155.84871461553783,577233.4286303272
9,492.63,19.65397463749262,96.96184348320949,22.06947877625862,20.44492401665353,96.61532282103029,49.85805637471132,-11.382332393459759,48.403101452532425,54.015443514092524,8,20,151.7253596659224,264753.3905871266
0,939.52,22.847475830009138,88.30565531556677,38.93964523096426,15.391578868186727,60.2493811405849,45.76514225115292,-3.1642892621133054,48.517409480255985,18.131255150676676,6,6,137.21024899526316,957309.4303179942
4,97.6,19.878881362943982,78.52511034062009,43.27911981853387,26.82333772655312,57.62561750416951,89.54401142638227,-5.790049943366724,47.616449633131545,87.11673935948326,1,11,98.84058292024716,17940.591237366345
5,420.57,15.743844557828226,84.20800949024144,43.620050038077345,18.13280950994597,80.90245567396482,50.62250355941918,0.0955590009777415,59.12828330915748,19.609152334752725,8,7,46.82735955636589,214410.56362637423
1,3.89,15.525765428107833,96.33437299640985,19.447355080415992,27.520147111165077,95.55788428965036,41.27481123797665,-1.730439867675678,55.55626547120055,28.458951211752435,8,6,114.34471235096919,740.5824649848828
2,948.3,15.772156088136777,90.68828773004029,20.3801328261826,18.318846507090655,93.75967672440586,118.18850943062947,2.1271048862437754,52.54213114752407,84.74905579928179,8,0,155.2917534881819,939623.774152396
10,237.78,24.95862271102971,95.4900004765532,37.98408837787283,16.287754248609602,92.21130143507791,140.76881376432334,1.0972371974829638,51.018215510958036,29.65077551021015,0,15,119.75752542579866,74696.67677487676
6,80.74,17.04894572867393,46.193539330169514,13.58271240200969,16.770266873339434,63.41269015981905,73.72749140148888,-9.586526940559613,60.91862307140503,68.15344043241082,0,0,112.99386217508044,8383.099644609496
7,163.62,22.84516347701805,62.711594133065084,20.86588571894411,26.993323979373223,91.36707586377365,86.79930536199193,7.942258980456417,50.53404724133584,49.98712266046973,0,18,59.88591378067567,33544.06552940153
1,433.39,20.112411753442487,52.01576920324276,23.59913692908148,21.70181240012996,86.41180891455338,88.0984103148169,-2.6825723521999043,55.73688012158084,78.76635587037234,8,17,115.12745637921697,209330.72587106854
9,501.44,17.108922442927295,49.17922295307958,35.91689518952087,19.454372995547374,67.073620888495,54.40919228195787,-4.917142142891552,48.80553729989225,55.75946526572974,8,13,70.33901835525582,288822.43835781666
5,219.66,21.64938397215784,29.720697358786524,12.534793519303161,25.401908250369505,80.25764058141124,91.48699186548747,-6.424428324848269,59.81276747401885,28.186771724187466,8,17,144.0066091247762,55205.963988502255
7,906.37,22.65796955197437,81.93296104747492,15.729282182178286,22.812356131641838,80.23603093315026,63.86730049341539,-2.3431299258220823,47.63646783641213,37.14889763767985,9,17,61.486288877976406,850264.2108068478
3,16.15,22.28055828645495,40.772244735312604,22.063709112351464,25.09929263597574,71.45718227515866,80.52699117274872,-0.7371779132397897,66.20764997045185,-1.0127490459291724,8,16,134.97255816113122,1165.840512511533
9,952.28,25.872783282362455,44.47772556969804,16.33505424190399,23.401502328932114,53.789665811274375,131.49967310738987,3.49968932324347,52.845522258698686,89.40641581475693,5,13,143.41081509284382,938472.9910671775
5,596.46,23.555689794674883,70.61534864728102,20.411339625488203,24.54387594588179,100.93820736141552,41.6563201475837,10.060933408359764,42.932622765429294,49.21736525348476,0,14,84.67375024055485,381443.70691415877
5,991.75,20.775214794426866,94.78945753798178,26.058081531721133,24.518683665523344,103.91655149669539,97.81092514543262,2.5175075784384537,44.95571651087163,63.04699689858068,0,11,146.22693498544447,1036651.0132515271
5,721.19,19.114553397238403,65.22418412468272,21.868708431136582,25.746420534725758,98.56825864049988,111.74886671709386,-0.31256442375439697,57.89055923381458,27.64212554294422,6,19,91.85133461241549,552959.4142397802
0,357.35,20.922809819046456,89.80486043267,32.97511669463903,19.050598779193972,71.20022559361175,98.62749408464397,2.616381683226056,46.12283736529047,13.052273826361295,3,11,38.50889327257808,151713.15350648115
5,351.37,16.870519117891675,91.86622733127656,11.298998905493132,27.978743064727603,91.58828876394904,95.98425848870417,2.170547977958511,49.43368740600731,74.03511851116873,0,3,97.85806759972783,132995.55445468173
7,88.54,24.21927485917975,93.96196575826154,10.873736375547907,21.600426193698915,96.37521347922421,71.07984104935305,-2.7783858201959966,55.69203611178556,5.9117575410214345,5,3,51.056073442971076,11182.821831702686
10,763.2,18.82318660777333,91.62817247236922,12.858315649229887,23.46035492897258,64.58573128743161,89.47116059675811,1.790333546516057,42.780426790574374,72.12375924663574,8,13,43.01876933628911,602215.55171211
6,187.19,24.677721914767158,34.67272610017678,41.50498204383572,24.07434478732431,70.79415028318536,103.89841453331378,-2.8597919882280323,47.61957070645193,21.82076651965877,7,0,134.64889770537658,50435.96334699376
10,510.98,23.84861314493734,93.52704771808341,12.84892283927255,17.348789204890824,58.66411978900759,32.454072074969176,7.732841665609654,50.6870110353588,54.86116702851475,2,8,58.093266336103994,274811.75913345075
7,277.24,17.305722684775372,83.8272390434299,41.16897487797982,21.16881103897069,86.19922686842844,137.0370235436227,-6.227884855388009,57.181441313725614,62.27295830862682,1,8,133.2662478784334,100229.43260479823
0,510.53,23.10708734886262,91.53444969069213,18.136946108067516,20.210555181994227,89.48294411664996,69.05854672851807,6.573692922431479,65.71864609103972,21.635995753379554,2,11,60.31979130890779,281530.5111324042
7,358.1,22.709809764494498,56.06968011442724,20.5464775787101,17.97156922230295,86.20729159077825,66.76600750888065,-3.033124194569334,59.56453069777483,56.58187507824061,0,19,98.99469398183231,144577.644232953
5,873.5,24.025896168543934,70.96891761346656,20.383906881735264,21.863704007627504,94.97282945802098,111.82547491596438,6.758477467340313,68.12780333932989,62.264284721252494,0,4,80.56397571805446,800300.3643768933
4,890.5,13.40321547599783,41.52519790642392,38.126055357628196,25.00755564392343,97.07438477515073,71.9235873709877,6.4428498455538605,55.95545761588371,89.98700961111236,9,8,89.69862309931275,863306.5534999759
0,934.21,23.339043907886335,54.603541777958824,20.54341577651971,18.960669349967517,93.4396428734426,150.14635219199968,-2.1694255696943037,60.85119988313576,14.148833358216846,2,5,108.06938273038685,911367.2872423285
0,242.31,22.123561057991594,53.93762471331814,31.22206027213514,17.007916652883676,78.93408189009095,86.50136948387002,-6.389770632409448,56.42758745978775,20.06881433402337,0,19,90.21064704048493,73948.58935354467
0,500.75,22.540119735423275,89.83679066442102,23.572364158661728,19.12515050556402,74.3922136109236,121.95453797653235,1.5113415694351622,67.08737352907734,31.269045900611996,0,15,118.14290309138704,275737.66927064187
8,35.66,13.911229791286736,98.67292123112524,18.841765475670503,26.90515645331234,67.78645671076197,140.41579425126284,0.10724831027654991,67.92437454083712,41.24232624425628,1,4,102.35933234761596,2094.426911097294
9,613.88,23.19915359958425,85.00643264649122,25.762320621228852,16.74683025604837,81.97428569153142,68.5970236461191,7.411739091090347,57.07083536971588,12.046738563073038,0,0,74.07768609231934,408740.8951529958
8,821.82,17.24258784324711,91.23912950197933,25.645285092705276,25.528788519161072,88.66385283440276,99.03294008106081,0.24845134590330578,44.98510977054028,62.87256370352085,5,14,139.3174752099943,719826.1240273238
5,70.3,24.17130824832993,88.3982172322343,36.011486440523335,20.819763286547566,83.79949715364762,140.8948844377612,1.5361078652482454,65.33176944370766,7.224999186770269,0,13,50.03308980560455,9947.521448714999
2,905.6,25.73325364409532,40.54593288044954,14.44789902913997,21.37501079338598,56.22721272741112,54.57900239963506,-10.120774595102382,63.05163124542141,5.064410313581705,2,16,46.18503204479299,848401.6632598813
10,295.86,22.55998846772713,47.503097548608665,35.01485552396108,26.74987204914713,81.20145839326396,126.22745361634341,7.143838415758183,63.330258445792964,37.30136110397978,7,17,119.84216464735185,110118.26707164034
0,895.42,18.961772364866167,39.407909712122795,18.148541564104683,20.84845783055514,102.14150906149374,68.58144652368368,-3.381619413630684,55.52173928020727,77.4095651179223,5,18,108.39925286308328,835110.6840159639
1,478.84,25.675106954992575,32.21512541690843,30.076500298124532,24.364996395108072,56.98429754464592,139.21930479656348,9.839919142065913,55.031970713345075,87.632648499469,8,2,70.43811039836571,257690.7367094246
0,785.56,17.849463051477798,91.45605721897225,20.909077597338744,17.960490886659425,66.9185786187798,143.97610431832155,-9.032312724528596,55.966109217933855,49.26075881533801,1,12,71.7463182777405,650613.5327824174
6,849.25,18.348371812325468,54.24580079233831,17.637986067193896,18.073247267954855,99.29550091021062,71.26083986488652,-6.242413642152708,53.178455468358614,35.58427535058383,0,5,85.25760525506863,752536.8034625894
7,651.5,23.10423752708638,71.89436240709902,15.52033350445063,24.745951423154423,88.57660407180721,107.09020472366424,-10.381043613995661,46.08078640089446,40.805838953517274,6,10,152.20640436376485,445116.3620063547
5,796.69,20.13520126915812,32.08757386451632,12.096243467305536,18.367421111664317,91.3285713946082,70.89145257412352,-2.6459327912577795,55.00078722793116,5.5050480398869865,2,4,88.93286490322909,655017.4556710868
10,196.7,22.199945163633398,52.191819649730775,13.794553273673694,26.004856585528618,73.93541749128161,46.651134665717194,8.596124734270825,56.312968733513955,60.086199841967606,10,8,43.67470680345613,46473.51737095927
1,532.64,16.588448342424755,71.66085368488525,41.174521383281736,27.25710914561847,73.9399991945388,53.757928018249366,-1.2886852610167485,54.999071436918,10.449132481110075,2,18,64.26198446377444,328348.44566036673
7,48.13,18.565844471624473,94.38559662927518,12.193569907311318,25.91329608693919,60.05093448803946,131.2283564949771,8.611038464374953,55.886229241940626,65.10390955027421,10,16,48.13602983016127,4855.733217154934
4,489.7,22.718069271015594,92.48220937846096,27.51875586337067,28.94328474222363,85.70359122735947,55.49966899982022,-3.183079247287772,51.7372131087045,73.13561355014674,8,9,70.77775342244837,268478.7639858527
8,421.4,15.450677336213154,70.04371952612942,37.8299206640166,24.922609462638775,71.34092024095219,139.38711229328578,-0.6193040770901692,51.603540538342806,37.30704921095513,3,7,32.718590680144395,207641.14649508178
1,874.3,22.92700152519177,28.48252701526998,20.38124201333922,24.44928348716733,68.37108688588896,62.51212425103956,-0.5313105004223373,61.641920690923826,38.19861508716368,9,14,109.6773223216832,799328.9216954978
4,434.17,23.29717626060777,63.24506100977414,14.04029769639008,23.862992728701,88.99478116436087,46.17392297047471,7.50959791261017,55.44736734800802,16.496400054184843,7,8,57.16774942681433,201336.66344605054
8,327.6,23.57503240759421,52.857128236598285,26.73878920534014,18.320783834732897,56.71880023276926,29.53536399518575,4.782512246771757,62.954080140293605,42.75329324407224,7,16,99.54389450278133,126174.37481426176
4,930.45,22.395553995512635,74.50369588008515,43.340577034482294,16.12282991184184,67.98540009904268,29.83931026739352,6.611111684614749,43.21286013169454,21.540144240502876,5,1,29.179612127101514,947330.3826898335
4,817.23,19.687229617922448,71.70560969532329,24.532860240235937,25.66488426704347,100.68017413255127,58.68318388655064,8.561361081530926,60.70342986128764,21.95702731213582,9,5,86.89749955914178,709969.3210782054
9,543.58,21.31882250377077,47.33091489008391,30.29774167665749,19.435942631419252,93.22838249683655,77.81659884432085,5.231951687087634,58.78408658823025,32.942001957032694,8,10,152.16238898122495,328973.18345265125
8,728.6,20.674460094049735,66.01680813346333,20.68181195061824,21.680653223667086,66.79916030683668,80.35862420016616,3.9705236401275172,65.1769311658418,81.50914514068691,2,5,142.88566426088434,563229.3894542491
9,147.48,15.205433309523848,53.70546707364459,40.22246896221767,17.251758830035293,69.12720345427199,146.44006819718874,0.6815225941535363,48.457635375982136,36.04012853851441,10,0,122.3528619556109,33925.595259990274
7,849.6,15.4049193799423,88.06771555385097,25.31322028028695,27.14383375036551,83.58719672540255,121.42865268956967,1.8345589431134834,52.57346734107276,79.01118684669808,2,19,96.80371370407882,765616.5009269455
0,904.0,25.559883559654317,97.09943654264985,17.199793037308197,22.499631849100087,82.75749462745154,29.520457701512708,4.744530897374751,64.36893651815558,7.125959587650661,4,19,25.61544729071251,849137.8309096326
5,648.5,23.675888146727665,94.14273309740192,27.17556707880337,16.948488021198727,86.25560904987219,146.75666615775413,-7.596771850228021,67.48903520931403,68.39786132866493,0,3,26.637492859273657,456242.4462343849
